rank,CpG_index,importance,importance_scaled
2271,134571,366.319,1.77934e-05
2272,105499,366.2625,1.779066e-05
2273,6326,366.257,1.779039e-05
2274,57106,366.1601,1.778568e-05
2275,64634,366.1479,1.778509e-05
2276,312561,366.1382,1.778462e-05
2277,162382,366.0812,1.778185e-05
2278,325216,365.8261,1.776946e-05
2279,684192,365.7975,1.776807e-05
2280,808598,365.6798,1.776235e-05
2281,238170,365.6076,1.775884e-05
2282,370049,365.4586,1.77516e-05
2283,801256,365.3372,1.774571e-05
2284,123836,365.2702,1.774246e-05
2285,737814,365.2352,1.774075e-05
2286,22868,365.2184,1.773994e-05
2287,555890,365.1167,1.7735e-05
2288,398383,365.095,1.773395e-05
2289,455243,365.0694,1.77327e-05
2290,343047,365.068,1.773263e-05
2291,733510,365.052,1.773185e-05
2292,590936,365.0494,1.773173e-05
2293,769456,364.99,1.772884e-05
2294,143211,364.8091,1.772006e-05
2295,336040,364.7785,1.771857e-05
2296,5837,364.6744,1.771352e-05
2297,92743,364.5442,1.770719e-05
2298,554722,364.5376,1.770687e-05
2299,140070,364.5022,1.770515e-05
2300,1593,364.4038,1.770037e-05
2301,194998,364.3651,1.769849e-05
2302,9244,364.3566,1.769808e-05
2303,665525,364.3045,1.769555e-05
2304,548735,364.1273,1.768694e-05
2305,18637,364.116,1.768639e-05
2306,7631,363.8833,1.767509e-05
2307,56649,363.8746,1.767467e-05
2308,310513,363.7015,1.766626e-05
2309,502794,363.6847,1.766544e-05
2310,510515,363.6475,1.766363e-05
2311,292826,363.6068,1.766166e-05
2312,318340,363.3988,1.765156e-05
2313,29591,363.3923,1.765124e-05
2314,345899,363.2873,1.764614e-05
2315,461498,363.2552,1.764458e-05
2316,785352,363.1715,1.764051e-05
2317,14454,363.1453,1.763924e-05
2318,782808,363.0645,1.763532e-05
2319,595245,363.0573,1.763497e-05
2320,763447,362.9044,1.762754e-05
2321,707949,362.765,1.762077e-05
2322,156897,362.7601,1.762053e-05
2323,523862,362.6794,1.761661e-05
2324,646843,362.6465,1.761501e-05
2325,26246,362.5306,1.760939e-05
2326,75314,362.3023,1.759829e-05
2327,129169,362.2735,1.75969e-05
2328,108864,362.2457,1.759555e-05
2329,742929,362.2285,1.759471e-05
2330,1945,362.1888,1.759278e-05
2331,36323,362.16,1.759138e-05
2332,191177,361.9801,1.758264e-05
2333,822188,361.7886,1.757334e-05
2334,68070,361.7529,1.757161e-05
2335,228555,361.7146,1.756975e-05
2336,116605,361.702,1.756913e-05
2337,378414,361.6812,1.756813e-05
2338,595900,361.6379,1.756602e-05
2339,110907,361.5053,1.755958e-05
2340,558851,361.504,1.755952e-05
2341,152199,361.4613,1.755744e-05
2342,380265,361.445,1.755665e-05
2343,77609,361.255,1.754742e-05
2344,75416,361.1957,1.754454e-05
2345,681350,361.1704,1.754331e-05
2346,108417,361.0699,1.753843e-05
2347,701617,361.0497,1.753745e-05
2348,64301,360.959,1.753304e-05
2349,218912,360.9373,1.753199e-05
2350,818416,360.928,1.753154e-05
2351,546109,360.926,1.753144e-05
2352,50509,360.7865,1.752467e-05
2353,123989,360.6774,1.751937e-05
2354,742674,360.6694,1.751898e-05
2355,685564,360.6566,1.751836e-05
2356,456761,360.5923,1.751523e-05
2357,56468,360.278,1.749997e-05
2358,337341,360.2408,1.749816e-05
2359,89306,360.2369,1.749797e-05
2360,168305,360.2149,1.74969e-05
2361,309731,359.8747,1.748038e-05
2362,592777,359.8455,1.747896e-05
2363,501108,359.821,1.747777e-05
2364,16511,359.784,1.747597e-05
2365,9975,359.6754,1.747069e-05
2366,532519,359.5022,1.746228e-05
2367,58447,359.472,1.746082e-05
2368,147767,359.3736,1.745604e-05
2369,22078,359.3441,1.74546e-05
2370,246091,359.2535,1.74502e-05
2371,350896,359.2273,1.744893e-05
2372,631023,359.1998,1.74476e-05
2373,319030,359.1472,1.744504e-05
2374,216302,359.102,1.744284e-05
2375,142303,359.0624,1.744092e-05
2376,271169,359.0363,1.743965e-05
2377,8115,358.984,1.743711e-05
2378,658578,358.9659,1.743623e-05
2379,92778,358.9591,1.74359e-05
2380,155368,358.8589,1.743104e-05
2381,499174,358.4711,1.74122e-05
2382,257551,358.4279,1.74101e-05
2383,272253,358.3687,1.740722e-05
2384,558013,358.3622,1.740691e-05
2385,9419,358.3501,1.740632e-05
2386,169896,358.2396,1.740095e-05
2387,612052,358.1574,1.739696e-05
2388,446774,358.093,1.739383e-05
2389,53910,357.9109,1.738499e-05
2390,166603,357.8717,1.738308e-05
2391,353403,357.7947,1.737935e-05
2392,709761,357.7492,1.737714e-05
2393,74047,357.7238,1.73759e-05
2394,120676,357.7093,1.73752e-05
2395,370859,357.665,1.737305e-05
2396,832997,357.658,1.73727e-05
2397,522337,357.5433,1.736713e-05
2398,585602,357.4993,1.7365e-05
2399,45990,357.4814,1.736412e-05
2400,833760,357.4307,1.736166e-05
2401,39023,357.3594,1.73582e-05
2402,675603,357.2675,1.735374e-05
2403,72734,357.2481,1.73528e-05
2404,289135,357.2068,1.735079e-05
2405,656824,357.2042,1.735066e-05
2406,172292,357.0743,1.734435e-05
2407,800476,357.025,1.734195e-05
2408,168371,356.9351,1.733759e-05
2409,224902,356.9255,1.733712e-05
2410,480890,356.738,1.732802e-05
2411,27321,356.5836,1.732052e-05
2412,20059,356.5598,1.731936e-05
2413,533394,356.5488,1.731882e-05
2414,591564,356.3282,1.730811e-05
2415,122421,356.2292,1.73033e-05
2416,208037,356.1972,1.730175e-05
2417,248526,356.1673,1.730029e-05
2418,735509,356.1469,1.72993e-05
2419,40492,356.0903,1.729656e-05
2420,127588,355.8312,1.728397e-05
2421,64530,355.791,1.728201e-05
2422,552675,355.6353,1.727445e-05
2423,615175,355.5047,1.726811e-05
2424,16348,355.4903,1.726741e-05
2425,671157,355.4245,1.726421e-05
2426,207251,355.4048,1.726326e-05
2427,105090,355.3318,1.725971e-05
2428,29899,355.193,1.725297e-05
2429,739003,355.1764,1.725216e-05
2430,385153,355.1701,1.725186e-05
2431,99015,355.1003,1.724847e-05
2432,650111,355.0593,1.724648e-05
2433,674503,355.0347,1.724528e-05
2434,753800,355.0058,1.724388e-05
2435,576156,354.9807,1.724266e-05
2436,642079,354.9035,1.723891e-05
2437,443372,354.8022,1.723399e-05
2438,384806,354.6143,1.722486e-05
2439,35808,354.5667,1.722255e-05
2440,193959,354.2844,1.720883e-05
2441,544342,354.2464,1.720699e-05
2442,718403,354.2184,1.720563e-05
2443,320817,354.1227,1.720098e-05
2444,754935,354.0226,1.719612e-05
2445,91142,354.0192,1.719595e-05
2446,425593,354.017,1.719585e-05
2447,320483,353.9925,1.719466e-05
2448,832976,353.9199,1.719113e-05
2449,137688,353.8953,1.718993e-05
2450,330887,353.8867,1.718952e-05
2451,80845,353.8439,1.718744e-05
2452,63479,353.8156,1.718607e-05
2453,635406,353.7775,1.718421e-05
2454,520303,353.7701,1.718385e-05
2455,413964,353.6832,1.717963e-05
2456,58088,353.6512,1.717808e-05
2457,62835,353.6351,1.71773e-05
2458,296896,353.6046,1.717582e-05
2459,786426,353.5753,1.717439e-05
2460,72706,353.5386,1.717261e-05
2461,178145,353.3888,1.716534e-05
2462,262771,353.36,1.716393e-05
2463,492555,353.2108,1.715669e-05
2464,47119,353.0259,1.714771e-05
2465,490066,353.0003,1.714646e-05
2466,119032,352.9738,1.714518e-05
2467,230265,352.801,1.713678e-05
2468,248390,352.6491,1.712941e-05
2469,371207,352.6287,1.712841e-05
2470,33669,352.6108,1.712755e-05
2471,456359,352.5155,1.712291e-05
2472,32780,352.4078,1.711768e-05
2473,423233,352.3963,1.711712e-05
2474,132282,352.3948,1.711705e-05
2475,569212,352.3846,1.711656e-05
2476,127371,352.3821,1.711643e-05
2477,250940,352.3279,1.71138e-05
2478,117679,352.0878,1.710214e-05
2479,169153,352.0026,1.7098e-05
2480,125051,351.911,1.709355e-05
2481,59644,351.9025,1.709314e-05
2482,20989,351.8594,1.709105e-05
2483,65270,351.8592,1.709104e-05
2484,516001,351.8282,1.708953e-05
2485,232882,351.7664,1.708653e-05
2486,611363,351.7494,1.70857e-05
2487,316557,351.701,1.708335e-05
2488,39702,351.6785,1.708226e-05
2489,173234,351.6747,1.708207e-05
2490,541110,351.5177,1.707445e-05
2491,138313,351.3691,1.706723e-05
2492,119489,351.3166,1.706468e-05
2493,61191,351.2718,1.70625e-05
2494,337717,351.2646,1.706216e-05
2495,307393,351.1253,1.705539e-05
2496,664788,351.1164,1.705496e-05
2497,842827,351.105,1.70544e-05
2498,585214,350.7398,1.703666e-05
2499,72727,350.7232,1.703586e-05
2500,757429,350.7099,1.703521e-05
2501,148633,350.6498,1.703229e-05
2502,155982,350.5747,1.702864e-05
2503,334798,350.5295,1.702645e-05
2504,18322,350.4558,1.702287e-05
2505,459644,350.2856,1.70146e-05
2506,253200,350.0659,1.700393e-05
2507,38679,349.9939,1.700043e-05
2508,748401,349.7693,1.698952e-05
2509,600549,349.7448,1.698833e-05
2510,718195,349.6556,1.6984e-05
2511,7617,349.5991,1.698126e-05
2512,465860,349.5714,1.697991e-05
2513,347717,349.5093,1.697689e-05
2514,90423,349.4944,1.697617e-05
2515,3627,349.4613,1.697456e-05
2516,197463,349.4315,1.697312e-05
2517,67221,349.3689,1.697007e-05
2518,31025,349.3501,1.696916e-05
2519,35033,349.3247,1.696793e-05
2520,56339,349.3161,1.696751e-05
2521,598642,349.2687,1.69652e-05
2522,766830,349.1541,1.695964e-05
2523,51709,349.1226,1.695811e-05
2524,344250,349.1193,1.695795e-05
2525,816474,349.0728,1.695569e-05
2526,357866,349.0415,1.695417e-05
2527,314906,349.0252,1.695338e-05
2528,12245,349.0234,1.695329e-05
2529,194772,349.0092,1.69526e-05
2530,94267,348.9741,1.695089e-05
2531,66903,348.9295,1.694873e-05
2532,721957,348.6828,1.693675e-05
2533,82481,348.6293,1.693415e-05
2534,375889,348.5816,1.693183e-05
2535,108946,348.562,1.693088e-05
2536,74498,348.5249,1.692908e-05
2537,311277,348.4747,1.692664e-05
2538,38666,348.4706,1.692644e-05
2539,273665,348.4106,1.692353e-05
2540,88869,348.3757,1.692183e-05
2541,75332,348.3513,1.692064e-05
2542,648172,348.304,1.691835e-05
2543,614328,348.2956,1.691794e-05
2544,812734,348.2547,1.691595e-05
2545,96995,348.1722,1.691194e-05
2546,185057,348.1423,1.691049e-05
2547,129710,348.1142,1.690913e-05
2548,557865,348.0841,1.690767e-05
2549,631175,348.0481,1.690591e-05
2550,383818,348.0191,1.690451e-05
2551,472757,348.0069,1.690392e-05
2552,62931,347.9062,1.689902e-05
2553,534028,347.6664,1.688738e-05
2554,425388,347.6514,1.688665e-05
2555,459795,347.6163,1.688494e-05
2556,4768,347.5821,1.688328e-05
2557,763906,347.5049,1.687953e-05
2558,516474,347.4361,1.687619e-05
2559,314809,347.3671,1.687284e-05
2560,120931,347.3548,1.687224e-05
2561,447658,347.3358,1.687132e-05
2562,705269,347.2394,1.686664e-05
2563,557212,347.2067,1.686505e-05
2564,425253,347.1924,1.686435e-05
2565,651288,347.0886,1.685931e-05
2566,755291,347.0217,1.685606e-05
2567,81708,347.0143,1.68557e-05
2568,85400,347.0042,1.685521e-05
2569,395567,346.988,1.685442e-05
2570,455913,346.9837,1.685422e-05
2571,402133,346.9497,1.685256e-05
2572,206635,346.8176,1.684615e-05
2573,55964,346.7735,1.684401e-05
2574,535105,346.7478,1.684276e-05
2575,92265,346.6497,1.683799e-05
2576,387101,346.5466,1.683298e-05
2577,88569,346.534,1.683237e-05
2578,169371,346.5179,1.683159e-05
2579,386379,346.5099,1.68312e-05
2580,65989,346.4948,1.683047e-05
2581,413070,346.4706,1.682929e-05
2582,90064,346.3958,1.682566e-05
2583,200573,346.3463,1.682325e-05
2584,531833,346.3412,1.682301e-05
2585,138607,346.3357,1.682274e-05
2586,488169,346.3351,1.682271e-05
2587,112722,346.3134,1.682166e-05
2588,757629,346.3018,1.682109e-05
2589,592287,346.2889,1.682047e-05
2590,727975,346.1933,1.681582e-05
2591,457220,346.1786,1.681511e-05
2592,455089,346.117,1.681212e-05
2593,97123,346.0816,1.68104e-05
2594,446639,346.0521,1.680896e-05
2595,395035,346.0305,1.680792e-05
2596,392106,345.7621,1.679488e-05
2597,75551,345.7451,1.679405e-05
2598,472489,345.6934,1.679154e-05
2599,400171,345.6801,1.679089e-05
2600,336007,345.5865,1.678635e-05
2601,804965,345.5355,1.678387e-05
2602,787858,345.4974,1.678202e-05
2603,81727,345.3939,1.677699e-05
2604,714161,345.3858,1.67766e-05
2605,800462,345.3607,1.677538e-05
2606,635828,345.3467,1.67747e-05
2607,614925,345.3265,1.677372e-05
2608,71542,345.2998,1.677242e-05
2609,693543,345.1752,1.676637e-05
2610,740113,345.1518,1.676523e-05
2611,58349,345.1414,1.676473e-05
2612,781819,345.0602,1.676078e-05
2613,535029,344.7525,1.674584e-05
2614,61623,344.5382,1.673543e-05
2615,92873,344.462,1.673173e-05
2616,37092,344.4356,1.673045e-05
2617,570604,344.4337,1.673035e-05
2618,36582,344.413,1.672935e-05
2619,405318,344.3628,1.672691e-05
2620,67835,344.235,1.67207e-05
2621,825049,344.217,1.671983e-05
2622,167960,344.1604,1.671708e-05
2623,72657,344.1409,1.671613e-05
2624,95260,344.135,1.671585e-05
2625,221668,344.1027,1.671428e-05
2626,570047,344.005,1.670953e-05
2627,625757,343.9979,1.670918e-05
2628,490321,343.83,1.670103e-05
2629,555613,343.8107,1.670009e-05
2630,234198,343.7984,1.66995e-05
2631,223821,343.7524,1.669726e-05
2632,862,343.6931,1.669438e-05
2633,527501,343.5935,1.668954e-05
2634,818675,343.5294,1.668643e-05
2635,326536,343.4882,1.668443e-05
2636,537800,343.4818,1.668411e-05
2637,518574,343.3905,1.667968e-05
2638,27438,343.3083,1.667569e-05
2639,350564,343.2301,1.667189e-05
2640,267261,343.2263,1.667171e-05
2641,863511,343.2082,1.667083e-05
2642,117397,343.1606,1.666852e-05
2643,123950,343.079,1.666455e-05
2644,586642,343.0332,1.666233e-05
2645,98965,342.9786,1.665967e-05
2646,45508,342.9668,1.66591e-05
2647,533113,342.9579,1.665867e-05
2648,309458,342.9318,1.66574e-05
2649,130098,342.9185,1.665675e-05
2650,533039,342.7186,1.664704e-05
2651,668535,342.6213,1.664232e-05
2652,799756,342.6016,1.664136e-05
2653,251622,342.527,1.663774e-05
2654,116388,342.4914,1.663601e-05
2655,859473,342.4793,1.663542e-05
2656,38050,342.4735,1.663514e-05
2657,202294,342.432,1.663312e-05
2658,397588,342.3901,1.663109e-05
2659,715217,342.3574,1.66295e-05
2660,90039,342.3215,1.662776e-05
2661,430371,342.2935,1.66264e-05
2662,263189,342.1755,1.662066e-05
2663,734472,342.0945,1.661673e-05
2664,124096,342.0629,1.661519e-05
2665,32644,342.0457,1.661436e-05
2666,651514,342.0274,1.661347e-05
2667,58313,341.9896,1.661164e-05
2668,77034,341.8904,1.660682e-05
2669,463716,341.7629,1.660062e-05
2670,397125,341.754,1.660019e-05
2671,169610,341.7375,1.659939e-05
2672,455404,341.7368,1.659936e-05
2673,2735,341.7342,1.659923e-05
2674,125666,341.7177,1.659843e-05
2675,24102,341.6001,1.659272e-05
2676,432372,341.4794,1.658685e-05
2677,93317,341.465,1.658615e-05
2678,563898,341.4439,1.658513e-05
2679,310545,341.4089,1.658343e-05
2680,200239,341.3888,1.658245e-05
2681,420803,341.3856,1.658229e-05
2682,124116,341.3616,1.658113e-05
2683,85676,341.3142,1.657883e-05
2684,759515,341.3066,1.657846e-05
2685,282724,341.2799,1.657716e-05
2686,490309,341.2617,1.657628e-05
2687,194466,341.2594,1.657617e-05
2688,307362,341.2048,1.657352e-05
2689,116794,341.1971,1.657314e-05
2690,97287,341.1694,1.657179e-05
2691,492788,341.1627,1.657147e-05
2692,737504,341.1503,1.657087e-05
2693,31561,341.139,1.657032e-05
2694,57211,341.1107,1.656894e-05
2695,481799,340.9297,1.656015e-05
2696,190042,340.903,1.655885e-05
2697,313955,340.8395,1.655577e-05
2698,318933,340.8282,1.655522e-05
2699,60605,340.7654,1.655217e-05
2700,746327,340.7048,1.654923e-05
2701,73334,340.696,1.65488e-05
2702,706966,340.6693,1.65475e-05
2703,792577,340.6471,1.654642e-05
2704,375080,340.6328,1.654573e-05
2705,488184,340.6151,1.654487e-05
2706,366059,340.3281,1.653093e-05
2707,625887,340.2318,1.652625e-05
2708,727905,340.2093,1.652516e-05
2709,678947,339.9644,1.651326e-05
2710,630794,339.9508,1.65126e-05
2711,22163,339.9458,1.651236e-05
2712,101546,339.9225,1.651123e-05
2713,774229,339.9098,1.651061e-05
2714,171589,339.8654,1.650845e-05
2715,670186,339.8601,1.65082e-05
2716,17667,339.8105,1.650579e-05
2717,145784,339.791,1.650484e-05
2718,195421,339.7744,1.650404e-05
2719,386740,339.6851,1.64997e-05
2720,128690,339.6749,1.64992e-05
2721,48917,339.6207,1.649657e-05
2722,484800,339.5659,1.649391e-05
2723,213639,339.5523,1.649324e-05
2724,626727,339.4639,1.648895e-05
2725,425004,339.4614,1.648883e-05
2726,629311,339.3558,1.64837e-05
2727,474031,339.3138,1.648166e-05
2728,102479,339.1876,1.647553e-05
2729,170452,339.1744,1.647489e-05
2730,658396,339.168,1.647458e-05
2731,517822,339.123,1.64724e-05
2732,740277,339.1071,1.647162e-05
2733,352284,339.0902,1.64708e-05
2734,22832,339.0505,1.646887e-05
2735,154766,339.0453,1.646862e-05
2736,435462,339.0245,1.646761e-05
2737,858740,339.0118,1.646699e-05
2738,156054,339.0088,1.646685e-05
2739,246241,339.0013,1.646648e-05
2740,449266,338.9485,1.646392e-05
2741,127527,338.8463,1.645895e-05
2742,711395,338.7699,1.645524e-05
2743,255926,338.7602,1.645477e-05
2744,19772,338.7329,1.645344e-05
2745,370508,338.6654,1.645017e-05
2746,209510,338.6394,1.64489e-05
2747,318805,338.4831,1.644131e-05
2748,675951,338.4734,1.644084e-05
2749,316888,338.4722,1.644078e-05
2750,534347,338.4618,1.644028e-05
2751,226405,338.4448,1.643945e-05
2752,5095,338.3519,1.643494e-05
2753,318706,338.3444,1.643457e-05
2754,68205,338.3263,1.643369e-05
2755,53087,338.2814,1.643152e-05
2756,345922,338.2029,1.64277e-05
2757,710612,338.0575,1.642064e-05
2758,130567,338.0101,1.641834e-05
2759,808426,337.9189,1.64139e-05
2760,686818,337.9145,1.641369e-05
2761,659806,337.9112,1.641353e-05
2762,468075,337.7562,1.6406e-05
2763,44828,337.7112,1.640382e-05
2764,308490,337.6537,1.640102e-05
2765,671513,337.5681,1.639687e-05
2766,329567,337.5273,1.639489e-05
2767,139671,337.4837,1.639277e-05
2768,578103,337.4529,1.639127e-05
2769,328471,337.4301,1.639016e-05
2770,50259,337.4134,1.638935e-05
2771,740695,337.406,1.638899e-05
2772,126587,337.4015,1.638878e-05
2773,751240,337.3969,1.638855e-05
2774,295177,337.315,1.638457e-05
2775,51393,337.3121,1.638443e-05
2776,473022,337.2807,1.63829e-05
2777,513314,337.2764,1.63827e-05
2778,625129,337.2728,1.638252e-05
2779,421890,337.18,1.637802e-05
2780,117857,337.1512,1.637661e-05
2781,393045,337.1471,1.637642e-05
2782,106085,337.0863,1.637346e-05
2783,85905,337.0461,1.637151e-05
2784,78373,337.0285,1.637066e-05
2785,135741,336.9742,1.636802e-05
2786,347380,336.9708,1.636785e-05
2787,180162,336.8553,1.636224e-05
2788,724723,336.7813,1.635865e-05
2789,29773,336.7643,1.635782e-05
2790,235041,336.7222,1.635578e-05
2791,744197,336.7148,1.635542e-05
2792,111950,336.6911,1.635427e-05
2793,525841,336.6104,1.635035e-05
2794,640762,336.5773,1.634874e-05
2795,581616,336.4903,1.634451e-05
2796,72036,336.4846,1.634424e-05
2797,661257,336.441,1.634212e-05
2798,845546,336.3564,1.633801e-05
2799,281778,336.3517,1.633778e-05
2800,534895,336.315,1.6336e-05
2801,333447,336.3046,1.633549e-05
2802,380335,336.3023,1.633538e-05
2803,386088,336.2753,1.633407e-05
2804,156127,336.1995,1.633039e-05
2805,636949,336.1471,1.632785e-05
2806,390943,336.1071,1.63259e-05
2807,65942,336.066,1.63239e-05
2808,69380,336.0559,1.632341e-05
2809,624546,335.9045,1.631606e-05
2810,70255,335.8874,1.631523e-05
2811,501348,335.7604,1.630906e-05
2812,465863,335.7494,1.630853e-05
2813,20745,335.7454,1.630833e-05
2814,123687,335.709,1.630657e-05
2815,308484,335.621,1.630229e-05
2816,779179,335.5965,1.63011e-05
2817,243699,335.5785,1.630022e-05
2818,228639,335.4917,1.629601e-05
2819,593335,335.456,1.629428e-05
2820,99352,335.4359,1.62933e-05
2821,447843,335.3858,1.629087e-05
2822,8634,335.3773,1.629045e-05
2823,848920,335.3454,1.62889e-05
2824,168715,335.3167,1.628751e-05
2825,130036,335.1837,1.628105e-05
2826,275913,335.1339,1.627863e-05
2827,315550,335.1057,1.627726e-05
2828,806582,335.0479,1.627445e-05
2829,496331,335.0432,1.627423e-05
2830,15794,335.0395,1.627404e-05
2831,26222,335.0211,1.627315e-05
2832,93301,334.8954,1.626704e-05
2833,839055,334.8206,1.626341e-05
2834,662340,334.8185,1.626331e-05
2835,652386,334.793,1.626207e-05
2836,796648,334.773,1.62611e-05
2837,123338,334.7639,1.626066e-05
2838,519802,334.6512,1.625518e-05
2839,841979,334.6419,1.625473e-05
2840,607891,334.5623,1.625087e-05
2841,91811,334.5518,1.625035e-05
2842,436965,334.4687,1.624632e-05
2843,728876,334.4624,1.624601e-05
2844,577391,334.4372,1.624479e-05
2845,750090,334.3291,1.623954e-05
2846,96294,334.3002,1.623813e-05
2847,826055,334.2517,1.623578e-05
2848,770291,334.244,1.623541e-05
2849,167057,334.204,1.623346e-05
2850,90037,334.2023,1.623338e-05
2851,746738,334.138,1.623025e-05
2852,685571,334.1134,1.622906e-05
2853,3646,334.0914,1.622799e-05
2854,297895,334.053,1.622613e-05
2855,38596,333.8931,1.621836e-05
2856,86280,333.8803,1.621774e-05
2857,471360,333.8417,1.621586e-05
2858,831458,333.7182,1.620986e-05
2859,496148,333.7021,1.620908e-05
2860,700232,333.6241,1.620529e-05
2861,819053,333.6146,1.620483e-05
2862,805407,333.5946,1.620386e-05
2863,62368,333.5339,1.620091e-05
2864,614908,333.5126,1.619988e-05
2865,78717,333.4766,1.619813e-05
2866,396839,333.4598,1.619731e-05
2867,573665,333.4342,1.619607e-05
2868,853922,333.3961,1.619422e-05
2869,610358,333.3807,1.619347e-05
2870,312048,333.3297,1.619099e-05
2871,601464,333.3256,1.619079e-05
2872,745963,333.1919,1.61843e-05
2873,283791,333.1341,1.618149e-05
2874,631606,333.1161,1.618061e-05
2875,648619,333.1107,1.618035e-05
2876,56899,333.0287,1.617637e-05
2877,381260,333.0078,1.617535e-05
2878,104574,332.9523,1.617266e-05
2879,405917,332.9183,1.617101e-05
2880,559111,332.9048,1.617035e-05
2881,760830,332.8647,1.61684e-05
2882,145227,332.8577,1.616806e-05
2883,67297,332.8408,1.616724e-05
2884,626237,332.8372,1.616707e-05
2885,773924,332.7865,1.616461e-05
2886,677418,332.7444,1.616256e-05
2887,358359,332.7193,1.616134e-05
2888,136238,332.6125,1.615616e-05
2889,424040,332.5523,1.615323e-05
2890,353706,332.5385,1.615256e-05
2891,811333,332.4907,1.615024e-05
2892,518477,332.4431,1.614793e-05
2893,239781,332.4021,1.614593e-05
2894,18725,332.3163,1.614177e-05
2895,248169,332.3063,1.614128e-05
2896,707387,332.276,1.613981e-05
2897,770696,332.226,1.613738e-05
2898,769909,332.2126,1.613673e-05
2899,833782,332.2078,1.61365e-05
2900,167207,332.2072,1.613647e-05
2901,568514,332.1815,1.613522e-05
2902,39976,332.1767,1.613499e-05
2903,458480,332.1523,1.61338e-05
2904,16602,332.1072,1.613161e-05
2905,453176,332.0081,1.61268e-05
2906,263319,331.9305,1.612303e-05
2907,16219,331.8914,1.612113e-05
2908,283781,331.883,1.612072e-05
2909,217,331.8746,1.612031e-05
2910,622570,331.8645,1.611982e-05
2911,457545,331.8134,1.611734e-05
2912,43187,331.6837,1.611104e-05
2913,330356,331.6788,1.61108e-05
2914,266655,331.6757,1.611065e-05
2915,70046,331.6332,1.610859e-05
2916,471462,331.5585,1.610496e-05
2917,141057,331.5357,1.610385e-05
2918,494183,331.5192,1.610305e-05
2919,66049,331.4813,1.610121e-05
2920,232838,331.399,1.609721e-05
2921,395406,331.3739,1.609599e-05
2922,774849,331.3021,1.60925e-05
2923,726942,331.2628,1.60906e-05
2924,800579,331.2255,1.608878e-05
2925,151643,331.2136,1.608821e-05
2926,30161,331.195,1.60873e-05
2927,252150,331.0822,1.608183e-05
2928,12589,331.0771,1.608157e-05
2929,134391,331.0496,1.608024e-05
2930,188814,331.0051,1.607808e-05
2931,575548,330.9952,1.60776e-05
2932,328592,330.929,1.607438e-05
2933,632323,330.8961,1.607279e-05
2934,743014,330.841,1.607011e-05
2935,387557,330.8392,1.607002e-05
2936,352800,330.8028,1.606825e-05
2937,502075,330.7983,1.606804e-05
2938,130522,330.788,1.606754e-05
2939,655061,330.7047,1.606349e-05
2940,411567,330.6886,1.606271e-05
2941,794946,330.6771,1.606215e-05
2942,667904,330.6406,1.606037e-05
2943,643846,330.6079,1.605879e-05
2944,628853,330.5498,1.605596e-05
2945,232996,330.5456,1.605576e-05
2946,33896,330.252,1.60415e-05
2947,9477,330.2477,1.604129e-05
2948,814143,330.1992,1.603894e-05
2949,316686,330.1799,1.6038e-05
2950,264584,330.1455,1.603633e-05
2951,120818,330.1133,1.603476e-05
2952,206612,330.1077,1.603449e-05
2953,145229,330.1034,1.603428e-05
2954,730253,330.0557,1.603197e-05
2955,273710,329.8804,1.602345e-05
2956,301397,329.8782,1.602334e-05
2957,91092,329.8693,1.602291e-05
2958,585986,329.8541,1.602217e-05
2959,192476,329.8497,1.602196e-05
2960,794953,329.823,1.602066e-05
2961,95807,329.8051,1.601979e-05
2962,148494,329.7424,1.601675e-05
2963,45896,329.5508,1.600744e-05
2964,434574,329.5498,1.600739e-05
2965,531503,329.5324,1.600654e-05
2966,398911,329.4668,1.600336e-05
2967,55590,329.4589,1.600297e-05
2968,318099,329.4303,1.600159e-05
2969,659650,329.396,1.599992e-05
2970,859618,329.3941,1.599983e-05
2971,227894,329.3008,1.599529e-05
2972,396229,329.1966,1.599024e-05
2973,56218,329.1796,1.598941e-05
2974,43713,329.1363,1.598731e-05
2975,436143,329.0282,1.598205e-05
2976,63619,328.9656,1.597901e-05
2977,676916,328.9559,1.597854e-05
2978,268694,328.8852,1.597511e-05
2979,586472,328.8112,1.597151e-05
2980,103945,328.7803,1.597001e-05
2981,780048,328.773,1.596966e-05
2982,460201,328.7659,1.596931e-05
2983,93108,328.6539,1.596387e-05
2984,591430,328.6241,1.596243e-05
2985,442821,328.6186,1.596216e-05
2986,267554,328.595,1.596101e-05
2987,125811,328.5634,1.595947e-05
2988,361971,328.56,1.595931e-05
2989,526893,328.4205,1.595254e-05
2990,85639,328.4093,1.595199e-05
2991,487032,328.4052,1.595179e-05
2992,663576,328.402,1.595164e-05
2993,568975,328.2623,1.594485e-05
2994,78262,328.2403,1.594378e-05
2995,507339,328.2002,1.594184e-05
2996,627453,328.1908,1.594138e-05
2997,450540,328.1589,1.593983e-05
2998,249053,328.0305,1.593359e-05
2999,108618,327.9711,1.593071e-05
3000,359337,327.8818,1.592637e-05
3001,516960,327.8591,1.592526e-05
3002,74021,327.8133,1.592304e-05
3003,260331,327.7237,1.591869e-05
3004,78608,327.6744,1.591629e-05
3005,251576,327.6504,1.591513e-05
3006,842734,327.5957,1.591247e-05
3007,143665,327.5841,1.591191e-05
3008,366435,327.528,1.590918e-05
3009,305088,327.5161,1.59086e-05
3010,300617,327.4329,1.590456e-05
